,logIndex,transactionIndex,transactionHash,blockNumber,poolId,newOwner,previousOwner,slotId,gasUsed,gasPrice,ethSpent,depositSLP,rewardsFVTForSession
24,376.0,291.0,b'p\x10#\x92\x08\xbc+\xf3\xa7\xb7\x92\x95\xbc\xc5\x15 \x86\xda\x11^T\x1e\xb9!\xe6&\xc7\xca\x95T\x18\xae',13181886,1.0,0x2000e0171c5E7b79b2f29068122CAE26012B02df,0x0000000000000000000000000000000000000000,32.0,142631.0,68389730104.0,0.009754495594463624,0.0,0.0
29,124.0,54.0,b'\x8bGz\xa5\x17\xc5\xa5!\xdc\xf8U\x9c\x16\xbf8\x85\xc0\x81\xe7\xf0\x9e@\x037\xe4w\xeb\xf9\xbcB\xdb\xa8',13181894,1.0,0x51BD9fd860223EF52cF77b517EbaB5cA58dc1c63,0x0000000000000000000000000000000000000000,35.0,211763.0,82515251613.0,0.017473677227323719,160.41000000000003,0.0
30,417.0,291.0,b'\xf4k\x03\x18y\xc8\x04\xd8\xa3\x88Ots\x19\xe4\xc8!\x15y+W\xd9HIe\x87\xf8C\x92\xc2\xa8\xe8',13182033,1.0,0xD2eadB71FFA6B638c059051b1A3C2157c9cD7A5C,0x0000000000000000000000000000000000000000,2.0,228839.0,81000000000.0,0.018535959,101.00000000000001,0.0
31,336.0,253.0,b'1\x86\xa3v\xd7\xb6Nrg#\x86\xa5\x99#\t\xce\xe5\xb8\xb7\x12\x8a_\xfb\xaf\xa2j\x19\xd5\xd2gbq',13182058,1.0,0xD2eadB71FFA6B638c059051b1A3C2157c9cD7A5C,0x0000000000000000000000000000000000000000,4.0,211739.0,75000000000.0,0.015880425,101.00000000000001,0.0
32,347.0,261.0,b'u\xdds\xc1\xb9\x0fhz$\xa5\xfe\x0b\xd1-?\xb6\x17\xd4tls?U\xe0\x87;\x99\x95\x08!;\xc4',13182058,1.0,0xD2eadB71FFA6B638c059051b1A3C2157c9cD7A5C,0x0000000000000000000000000000000000000000,6.0,211739.0,75000000000.0,0.015880425,101.00000000000001,0.0
33,402.0,337.0,"b'\xc2\x83\x13\x01\x17\xe2#\xde\xc0\xb0\x1e\xd0\xf5\x07\xe5s(\xf6\x03]\xb8\x84\xb5\xc2, \xe7IeFR\xee'",13182060,1.0,0xD2eadB71FFA6B638c059051b1A3C2157c9cD7A5C,0x0000000000000000000000000000000000000000,7.0,211763.0,75000000000.0,0.015882225,82.30000000000001,0.0
34,160.0,84.0,b'\xf3\xc4uMn\xf6i\x9d%\xdb\x9d\r\xc8\xf64*l\xe91\xc0\xd5h\xa5\xf6\xa4\x19-?E\x1a\x98.',13182985,1.0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,0x2000e0171c5E7b79b2f29068122CAE26012B02df,32.0,266583.0,118521620965.0,0.031595849281712595,245.00000000000003,613.6237798076401
35,106.0,114.0,b'\xa6\xc0\xe2\x81\xfb\xd8\\\x18\xe5\x87Px\x8d[\xb1E\xc1\xcf\t\xaa__W\x1c\x10x7\xc8\xa7=]\x88',13183088,1.0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,0x0000000000000000000000000000000000000000,15.0,142631.0,87211753755.0,0.012439099649829405,0.0,0.0
36,79.0,83.0,b'LB\xb7\x8a\xcb\xeb\x1b`\xfb\xd9\xf6/\x93\x18Vk[\x94\xb0$\xa8a\x9e\x15}\xfbk\xd1d\\k\xfe',13183102,1.0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,0x0000000000000000000000000000000000000000,16.0,142631.0,80427476737.0,0.011471451434475047,0.0,0.0
37,258.0,162.0,b'\xfa\x02VC\x86JO\xb19:\x15<\xab\x8b\xd3\xbd\xf6D#\xbbT\xa1Jv+B\xcb\xaf\xdc\xc5X\xd7',13183395,1.0,0x1b0f1838C48Ee8F0D3f0D0375A2e991e17cD2fd3,0x0000000000000000000000000000000000000000,43.0,228863.0,81393332840.0,0.01862792233376092,389.70000000000005,0.0
40,304.0,152.0,b'k\x9f\x95z\xac\x06;\xdf~e8\x85 \xd6\x8d\xda\xb7 T\xe66\x90H\xbb\x8b_<\x7f5Q\xf5\x17',13184374,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x0000000000000000000000000000000000000000,8.0,228827.0,78257126633.0,0.017907343516049491,100.00000000000001,0.0
41,57.0,48.0,b'\xb4\xae\xec\xf4\x85u\xa4<\x16\xfe\x0f\x7f\x1c\x0e\x00\x9d\xd6\xa9/A\x8f#\x03\xca\xa1\x0c\xe9\x06\xa4\xa7\x04~',13184383,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x0000000000000000000000000000000000000000,9.0,211739.0,70407969318.0,0.014908113015424002,50.00000000000001,0.0
42,340.0,288.0,"b'M\xf5\xe8\xf7\xec\x86Y""\xdb;#\xed\xfa\xf3\x89\x87\xdb|\xf9\xfd}\xc7jc\xe8\x8d\xfdV<\xab\x18\x98'",13184406,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x0000000000000000000000000000000000000000,10.0,211739.0,74000000000.0,0.015668686,50.00000000000001,0.0
43,342.0,289.0,b'\xf3\x08\x9e\x02\xc0m\xeb\xd0\x10A4\xca\xdf\xec\xacY\xf2\x9bN\xdf=\xe9\xb1/xE\xca}\xe4\xb58\xc4',13184406,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x0000000000000000000000000000000000000000,12.0,211739.0,80274256534.0,0.016997190804252626,50.00000000000001,0.0
44,344.0,290.0,b'q|\xad\x11\r\xbe\xc2N\x92\xec\x1a\x91g\x0b\xb6\xf19\x8d#\xb7\x96\x05#\x00\xd5j\xd1\xfd\x827\xba\xda',13184406,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x0000000000000000000000000000000000000000,14.0,211739.0,85112525764.0,0.018021641092743596,50.00000000000001,0.0
45,150.0,96.0,"b""l\x1a\xdff\xd1B\xa3\xb4\xf8\x83\xd4{\x089\xe5\xbd\r\x88\x0e\xca\xe4\xc0\xf8H'\xaa\xd3R\x88-O\xfe""",13184413,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x0000000000000000000000000000000000000000,18.0,211739.0,90653520333.0,0.019194885741789087,40.0,0.0
46,152.0,116.0,"b'nvq;\xd2\x16\x0c\xb2N\xa3[\xdb\xf5\x1e\x97AQ7\xe4\x9cL\xd7\x93OH\xa58\'a\xda""\xba'",13184417,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x0000000000000000000000000000000000000000,19.0,211763.0,86460506745.0,0.018309136289841435,50.366030621683244,0.0
47,381.0,232.0,b'Z\xb04\xa5\xf3^\x96\xdd\x13\xcc\xe1\xaal\x052\xca\xc5\x91\x1c:\x1a\xb96#[\xf6\xbe\xc0yD\xdc\x1c',13184920,1.0,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,0x0000000000000000000000000000000000000000,28.0,228851.0,64592690221.0,0.014782101749766071,397.11511333000004,0.0
48,368.0,217.0,b'\xd4\xc4q\x13\x04\x195\x15I\xdc^dR\xf1J9\xcb{S\x03du\x0e\x06a \xb1\xaaP\x0e\xb0\xbc',13184944,1.0,0xD2eadB71FFA6B638c059051b1A3C2157c9cD7A5C,0x0000000000000000000000000000000000000000,20.0,142631.0,60000000000.0,0.00855786,0.0,0.0
49,112.0,63.0,b'\xfb\x15yoE\x1e\x15\xe9!\x92\x05\x9d\x18\xe5\xa3\xb41ib\x15\xab&\xa3\xed\xaf1\xb5i\x0e\xef\x1fw',13184956,1.0,0xbD75540343904343A49E084523596Ed8d9978d7b,0x0000000000000000000000000000000000000000,21.0,228851.0,90000000000.0,0.02059659,501.00000000000006,0.0
50,166.0,116.0,b'\xde@\x1d\x98d\xe5\x05\xe5\x1c\x1c2DNw\x93u\xd6\x04\x8c\xa1\x8b\xc1\xfe\xd7\xa3 nq\x8a\x94Dy',13184966,1.0,0xbD75540343904343A49E084523596Ed8d9978d7b,0x0000000000000000000000000000000000000000,23.0,211751.0,90000000000.0,0.01905759,501.00000000000006,0.0
51,33.0,54.0,b'\xe3\x00|t\xcb\x19\xd6\x11\xfe4n{\xed\xde:\xe6\x1c\xe47\x7f\xf0\xb9\xb70Q\xe1\xcd\xa8\xf7\x05Tc',13185002,1.0,0xbD75540343904343A49E084523596Ed8d9978d7b,0x0000000000000000000000000000000000000000,24.0,211751.0,110000000000.0,0.02329261,666.0,0.0
52,130.0,96.0,b'\xe2n\xba\x18B\x1fD\xe2y=\xb4\xe3\x88E\x11U4}\x9c\xc5Q\x91\x15\xb5\x1fR\x11\x0f+|\x93\xc0',13185055,1.0,0xbD75540343904343A49E084523596Ed8d9978d7b,0x0000000000000000000000000000000000000000,26.0,211751.0,75000000000.0,0.015881325,500.00000000000006,0.0
53,334.0,259.0,"b""'\xccu\xc3\xd5\x8fG\x97\xa7\x16\xfde\x14\x97\xdb}D\xa0\x81y\xd0\xcd'\xc4V\x1c\xd2`\xd8\xf6\x8c\xdd""",13185093,1.0,0xbD75540343904343A49E084523596Ed8d9978d7b,0x0000000000000000000000000000000000000000,27.0,211751.0,78000000000.0,0.016516578,500.00000000000006,0.0
54,146.0,114.0,b'\xd8\x8c\xc2y\x16\xf6\xb8\x07rJ\xc5\x89\x1a\xdd\x8eX\r\xae\xde\xb1\xb8+\x9c\xc9\xd3\x94\x89\xa8\xfd\xd72\xc0',13185194,1.0,0xbD75540343904343A49E084523596Ed8d9978d7b,0x0000000000000000000000000000000000000000,33.0,211751.0,110000000000.0,0.02329261,300.0,0.0
55,455.0,295.0,"b'\xc3\t\xce\xcd\xf7\xa7\xe6\xbb\xd3\xa73\x9cl\xed\xff\xff&\xc8E\x1a\xfaH$\xf9""mz\xaf\x83\xf9V\xfd'",13185387,1.0,0xbD75540343904343A49E084523596Ed8d9978d7b,0x0000000000000000000000000000000000000000,41.0,211751.0,90000000000.0,0.01905759,300.0,0.0
56,225.0,171.0,"b""\x9fE4\xb0W\xcc\xfc\xb9\x15\xacd7A\x11\x1a1Ua\xa6d!\x9b\xc4\x15'\xb7\x93Z[D,\xf9""",13185744,1.0,0x351Da3c9B54621f3905462E865FE3723DCBA8e81,0x0000000000000000000000000000000000000000,50.0,142631.0,90869829502.0,0.012960854651699762,0.0,0.0
57,233.0,131.0,b'\xea\xe2\xe1\x93\xb2\x0e\x899\x9fp\xef0fg\xbf\x97\xe9\x7f\x7f\xc1P*3\x15\xd5.\x91/t\xe4rY',13185778,1.0,0x351Da3c9B54621f3905462E865FE3723DCBA8e81,0x0000000000000000000000000000000000000000,49.0,142631.0,93499966107.0,0.013335993665807517,0.0,0.0
58,399.0,397.0,b'\xc9\xf3\x97\xa2\x99\\4d\xa3\xcf&\xfc\x1f\xac\xacNX\xf8N\xad\x8bo\xd0\xbf\x804\x0b{\x80\x1a\xad\x9b',13190810,1.0,0xD2eadB71FFA6B638c059051b1A3C2157c9cD7A5C,0x0000000000000000000000000000000000000000,37.0,142631.0,90000000000.0,0.01283679,0.0,0.0
59,275.0,198.0,"b'!:Q\x17\xdc\xf2:\x9c\xc2""qx\xeaC_\x98\xe5\xcd\x8e\x07\x1c#0\xe5C\xef\xe5\x90\x9f/<_'",13191025,1.0,0xD2eadB71FFA6B638c059051b1A3C2157c9cD7A5C,0x0000000000000000000000000000000000000000,39.0,142631.0,70000000000.0,0.00998417,0.0,0.0
61,192.0,150.0,b'\xfazD(+\xeb+\xbd\xcd\x0c>]\xcdoCvx\x81\xee\xf3\xb0G\x95\x1d%|@\xc7\xfd\x98\xc1b',13191306,1.0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,0x0000000000000000000000000000000000000000,40.0,142631.0,87197769385.0,0.012437105045151935,0.0,0.0
62,183.0,130.0,b'\xf6\xa7|D\x1fv\x9fI\xe6\xb7})\xc1\xf2\x1abX\x18\x82\x1a\x00\xd4\x1c\xe0\x87\xe23R\xb3W\xb7i',13191447,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x0000000000000000000000000000000000000000,29.0,211739.0,75000000000.0,0.015880425,112.00000000000001,0.0
63,185.0,131.0,"b'wb}\x02\x15qC\xad\xdfU\xd5\xfc\xbd\x1b\xf6\xa6""\xea\x1e\x1c\xc8bsG9\xcf\xaf]\rY\xde\x8e'",13191447,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x0000000000000000000000000000000000000000,38.0,211739.0,77000000000.0,0.016303903,100.00000000000001,0.0
69,189.0,167.0,"b'P\xe7\x9aF\x83\xba\xf8\xae\xfd\xda\xcb\xeb\xe1\xc36\xcc\xf8\x80\xc7\x03e,#\xc9\xc3n\xadJt\xdc\x9f\x95'",13194317,1.0,0xd557D7443D50f2252f7074269303477C1DFD3451,0x0000000000000000000000000000000000000000,36.0,211739.0,73426359748.0,0.015547223986681772,20.424940101308685,0.0
90,261.0,129.0,b'\xc8\x82W0\x19\x02\x18G\x06\xe8\xc4\xde\x0c\xad\xa5}`l\x8b\x1b\xcc\x87\x96\x01\xe2-L-t\x14\xb4\xfe',13198295,1.0,0x1711bc52bf7e0494325799717fe640F1924617B7,0x51BD9fd860223EF52cF77b517EbaB5cA58dc1c63,5.0,266048.0,73688564769.0,0.019604695279662912,425.00000000000006,7913.76801121368
91,455.0,296.0,b'\\_9\xaak\xbb\xa3\x96\x8d\xb1\x0b\xcf\xb4\x97\xacD\xb0\xbe`\x996\tTV@\xc981\x1e\x90\xfa\x11',13198498,1.0,0x51BD9fd860223EF52cF77b517EbaB5cA58dc1c63,0xd557D7443D50f2252f7074269303477C1DFD3451,11.0,216772.0,66611725147.0,0.014439556883565484,301.99,9075.306373081261
92,259.0,183.0,b'\xfb\xaf\xcdX\x0bct\xa8\xe1\xf2\x8a;\xcb\x8c\xb8\xd2\\\x01\xeeNFi\xdb.\x88-\x9e\xac\xdb\x16\xb3/',13200675,1.0,0xa6f2eCAf8b54b8776Bfbc453EA7D97422cbe2337,0x2000e0171c5E7b79b2f29068122CAE26012B02df,31.0,212430.0,96712698024.0,0.02054467844123832,19.827814784888375,8793.489391698
93,111.0,62.0,b'\xa5\x8f \xf9\x8e@\x89\x00+\x129\x11\xbd\xfa\xe5%u/vy\x92\xf2Q\xbfZ\xe1\xe0[\xa6\x11\x8cW',13202005,1.0,0x0000000000000000000000000000000000000000,0xd557D7443D50f2252f7074269303477C1DFD3451,17.0,189348.0,55086780122.0,0.010430571642540456,0.0,10040.21536294344
94,479.0,504.0,b'g1\xe5\xae\xa7\xfd&\x93U\x9ds=r\xfe\xa0\xc5\x11\xe5R\xbc\xa2iRH}\x7f\xec\xa4\xd1Rd\x19',13202008,1.0,0x0000000000000000000000000000000000000000,0xd557D7443D50f2252f7074269303477C1DFD3451,22.0,189348.0,51349086707.0,0.009722846869797036,0.0,9876.31053424602
95,483.0,505.0,b'\x0b\xf81\x8d\xf9\xe4\x17\xca\x85\xac\x8f\x18\xc5E\xc3\x0c\xd7U\x0eV\xb1\xb0+\xc5\xb9;mG0\xbf\xc0\x96',13202008,1.0,0x0000000000000000000000000000000000000000,0xd557D7443D50f2252f7074269303477C1DFD3451,34.0,189348.0,52031652335.0,0.00985208930632758,0.0,10024.39056005892
96,93.0,33.0,b'\xc6\x1d\xaf.\xb2L\xce\x9d\xe8\x12\xcc\xe9^\x96\xfa{\xc1Uy\xa0\x89;y\xc4%\xae\xc5}\x02I\x99\xbb',13202019,1.0,0x0000000000000000000000000000000000000000,0xd557D7443D50f2252f7074269303477C1DFD3451,36.0,189348.0,52223945543.0,0.009888499640675964,0.0,3014.3354781657
97,384.0,361.0,"b'\x156\xca\xd95\xcc\x11U\xd6gYz\xa5j\x91\xc8[9b\x1e\x8c\x82\x90y\x02t""\x06\xa1\xe1\xb4_'",13202021,1.0,0x0000000000000000000000000000000000000000,0xd557D7443D50f2252f7074269303477C1DFD3451,47.0,189348.0,60040057023.0,0.011368464717191004,0.0,10036.5713691924
98,415.0,330.0,b'\xfa\x8f\xde\x04\xdb\x867\xcb\x86-G\x96\x02y\xcc\xc4E\xca\xd9qUY\xd2|\xfdG\xbe\x9d\xa1\x8e\x81j',13202041,1.0,0x0000000000000000000000000000000000000000,0xd557D7443D50f2252f7074269303477C1DFD3451,48.0,189348.0,60356038418.0,0.011428295162371464,0.0,9881.062910857801
99,371.0,256.0,b'\x98\xcd(\xe4\x17\x07\x94@\x90\xf6C+\x8f\x92\xf0\xcbw/Af\x16\xa7;\x04>\xfc_\xc5\x03\x98\xf3\xb7',13203012,1.0,0x0000000000000000000000000000000000000000,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,44.0,240648.0,54512774702.0,0.013118390206486896,0.0,9614.83508161356
100,123.0,121.0,b'q\xbd\x98#\xa3\xe6\xe1\x85\xf3\xb1\x1fx#\x81w\xfd\x158\xb5Ki\x83\xe5:\x86\xc66\xde;u\xb6\xe6',13203026,1.0,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,0x0000000000000000000000000000000000000000,47.0,140522.0,60482782997.0,0.008499161632304434,63.00000000000001,0.0
101,152.0,195.0,b'\xa7\xcc\x8f;:\xb8bB\xdb\x87\x9c\xe2A\xf5\xdc\xa5\x7f\xe8h8y\xaa{\xdf\xdb+\xe1\xf9X\xf5@\x9e',13203027,1.0,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,0x0000000000000000000000000000000000000000,48.0,137722.0,61579819911.0,0.008480895957782742,63.00000000000001,0.0
102,116.0,102.0,b'\xa1\t\x1f\xc6\xc6m\x8d\xe1\x87u\\7\x82\xa4_<\x06!\x91\xa9z/\x15\xbd\xc5f\x19\n\x88OTA',13203033,1.0,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,0x0000000000000000000000000000000000000000,22.0,137722.0,59548144776.0,0.008201089594840272,63.00000000000001,0.0
103,137.0,64.0,"b""H\x9eq\xd7?\xf2\xe0^\xe2{\xabCi\x99\xfe\xad\xd1\xc7F'\xcdh\xf8)\xd6\x9a\x1bu\xf6\x15-\xeb""",13203044,1.0,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,0x0000000000000000000000000000000000000000,36.0,140510.0,53948528870.0,0.0075803077915237,13.500000000000002,0.0
106,178.0,520.0,b'\xc3O/8\xac\xd4p.\xd1\x80\xb0/\xd7k\xa6\xb4\xe3[\xce@\xf9\xe1\xe4\xa7\xde\x95\x9a\n\t~\xa3\xf4',13203736,1.0,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,0xD2eadB71FFA6B638c059051b1A3C2157c9cD7A5C,39.0,249495.0,51923618327.0,0.012954683154494865,5.800000000000001,5078.65785735666
107,369.0,187.0,b'f\tvN\x00[\xc3c\xa2\xc2\x0e\xadE\x16\x88\x82}\x1c\xb6\x08\xd6f\xd5r\x9c\x8bM\x8f\x82\xfeS.',13209588,1.0,0x6d359982D9A750AC7e9b2a5211B390C8021A7F5f,0x0000000000000000000000000000000000000000,17.0,154839.0,36967381366.0,0.005723992363330074,207.00000000000003,0.0
108,224.0,282.0,b'S/a\xc8\xbe\xa0\x87\xccI\xa7<\xabx\x0c\xe5oo\xc5\xd9G\xfb\xcc\x8d\xcb\x138\x1d\xf0\xc2\x8cB\xa5',13209632,1.0,0x6d359982D9A750AC7e9b2a5211B390C8021A7F5f,0x0000000000000000000000000000000000000000,44.0,137722.0,47000000000.0,0.006472934,207.00000000000003,0.0
109,266.0,261.0,"b'\xdfIp\xe7r\xdc\xae\xcb^\x06\x99\xdf\xb1\x15""\xba*Qb\xca\x99a)*\xc01\x94Q\xaf\xb0\x1a\xf3'",13209657,1.0,0x6d359982D9A750AC7e9b2a5211B390C8021A7F5f,0x0000000000000000000000000000000000000000,34.0,140539.0,46000000000.0,0.006464794,209.00000000000003,0.0
110,268.0,83.0,b'f\xaf@\xd2\x14\xcb\x8f3\x1baQd\x8f%\xbe\xebi\r\x1fm\xafo\xb8z\xcc\xa3A\xed7/S9',13210539,1.0,0xfFaCEf4fA1f0841ea479B168e734C1D5aeb41766,0xD2eadB71FFA6B638c059051b1A3C2157c9cD7A5C,20.0,232383.0,36585668537.0,0.008501887411633671,235.00000000000003,10199.4092953914
111,180.0,126.0,b'\xbb\xab\xb2m\xe3\xf9\xb1Y\xe1\x96!\xbd\xbe\x9b\xd8x\x89\xc3Q\xc8\xc3\xe6\tL\x97}3\xc0\xbe\x8b\x83z',13212525,1.0,0x85670c918fd6A80bdc92202C59D20b6E0c01C7E9,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,3.0,216760.0,71819232334.0,0.01556753680071784,250.00000000000003,13515.079622987281
112,152.0,111.0,"b'\x00)\xa6\x05\x89<5v7g\xd6Z\x1a\xad\x88@c\xd0s\xa8k\t\xbb\x13A\xcf!\xeb\xb7\x08\x0f""'",13223159,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x2000e0171c5E7b79b2f29068122CAE26012B02df,30.0,215295.0,44040972623.0,0.009481801200868785,100.00000000000001,16520.01296538384
113,342.0,282.0,b'\n\xc2r\\\x11\x98$\x1f\xf7]q\xa9\xf6\xb7\xf9/^\xc6\x9b\x08h\x9c\xae\xab\xd7\x88J&\xbb\xfa\xc8\xa8',13223170,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,15.0,232383.0,37988987861.0,0.008827994966102763,100.00000000000001,14129.752292997182
114,118.0,139.0,b'\xbdNV\xfc\x9d|\r\xb4\xd8q5j\xba\x18\x84}r\x9b\xd6\xb8O\x80B{\x1cj\xde\x8b \x94\xcbj',13223188,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,40.0,215283.0,38178954003.0,0.008219279754627849,77.0,9983.66822504406
115,305.0,203.0,"b'\x90x\xd9,\x165\n\xc4H\x0fXZ\x13""\x8e\\\xf2N\xc3\xc0\xa3Uh\xc9\x9dxb\xb3)\x8b*,'",13223243,1.0,0x28de46689b899af843Ec549199AD70a75ad4d960,0xD2eadB71FFA6B638c059051b1A3C2157c9cD7A5C,37.0,215307.0,38369592239.0,0.008261241796202373,100.69043154390901,10223.54436640902
116,335.0,225.0,b'\x90\xed\xf2\xfc\x9a\xdf\x9bq\xcdt\xbe}\xa6\x9f\xf5\xb7oJ\x12\xa8:\xa0\xfe)\x82\xf7iII\xdb\n\x81',13235951,1.0,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,0x85670c918fd6A80bdc92202C59D20b6E0c01C7E9,13.0,232335.0,40706300611.0,0.009457498352456685,2.25471e-10,18370.678503726
122,76.0,45.0,"b""\x05'Hd\xab+D\xee\xb4E\xb7\xef`\xffZA3\\\xd7\x13G\xd7r\xf7A\xf0\xd5\xc4\xf2\x1e\xc3\xce""",13249745,1.0,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,0x351Da3c9B54621f3905462E865FE3723DCBA8e81,49.0,232383.0,45352680400.0,0.0105391919293932,35.0,15655.59455173248
123,483.0,267.0,b'\x925>#^\x1d\xe2\xce\xdf\xf8L\xe6F\xb1\xca%\xbcg\xf6CS\xe0\xab\x1bW\x08\xe0d\xe3v\xb5\xbd',13249764,1.0,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,0x351Da3c9B54621f3905462E865FE3723DCBA8e81,50.0,215283.0,39927324301.0,0.008595674157492183,35.0,15674.260347827401
124,246.0,130.0,b'\xab\x88\xcf\x8dD\x8e\xef5\x0c[\xa2\xb7+A\x88\x08c?\xe3\x04\x95e\xcc\xad\xe4\x97#\x921\xfa\x92;',13255019,1.0,0x85670c918fd6A80bdc92202C59D20b6E0c01C7E9,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,16.0,215283.0,33124344009.0,0.007131108151289547,400.00000000000006,17311.6438633221
125,171.0,82.0,b'\xa0\xdb\xb5=(2\x84\x80\xeb\xea2z\xa7\xe6\x1e+\rEy\x0f\x90\xa4\x8d\x9c\x00\x0f\x9d\xa4\x16\xc9\x14\x8e',13255028,1.0,0x85670c918fd6A80bdc92202C59D20b6E0c01C7E9,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,28.0,268060.0,37327573234.0,0.01000602928110604,513.0,16329.742807058521
126,372.0,181.0,"b""Ha'\xfe\x1fu\xb9\x96VK\x0e#\xcf\x84e\x9a\x872#\x1dH\xa9\xfc\xbb\xd9iq\x92\xdf3l\xb7""",13255104,1.0,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,0xbD75540343904343A49E084523596Ed8d9978d7b,33.0,250972.0,33000000000.0,0.008282076,397.10109172999995,16187.549753471701
127,462.0,260.0,"b'\xaen\xfc\x88,\xcc\xcc\x9a\xff\xc0B\x18\xce\xfa%\xd5Gv\x88\xbc\xf2G=4\x9c\xab\x17\xdd,8\xe7\x8d'",13262147,1.0,0x0000000000000000000000000000000000000000,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,32.0,206448.0,37208884453.0,0.007681699777552944,0.0,17554.52377839246
128,98.0,36.0,b'`>\xae%\xd5\xda\xb1\x83HPf0\xaf\xa4\x8d\xb8\xf8\x84\xabLl\xa5\xaa\xe8\x81\x15\xd9\xcaaH\x99\xe2',13263017,1.0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,39.0,216760.0,58029197305.0,0.0125784088078318,116.00000000000001,8413.3209006663
129,120.0,83.0,b'v\xad\xae\x96>\x0b\x1dc\xaf\r\xb8lR\xf3 K\xc8<\x1dV\xd1\x8c\xc6\x00whY\xc7\xb7\xca\x9b\xc4',13263290,1.0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,0xA25207Bb8f8EC2423E2ddf2686A0CD2048352f3E,13.0,205228.0,99209090204.0,0.020360483164386512,116.00000000000001,1508.55842686614
130,165.0,61.0,b'\xcb$U\xcd|\x1e\x83\xdc\xb6z\x17\xc9\x16\x8a\xb1\xc9u\x03~\xa3\x90\x86\x10\xffwK\x10\x92%\xc9\x08\xeb',13263429,1.0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,0xfDC09C96E5B7EBe2F6C36E1bc0B6a6A8C6571C82,49.0,216760.0,68946321367.0,0.01494480461951092,100.00000000000001,421.63789271076
131,212.0,145.0,b'\xda#4\r\xcf\xe2\xa8\xd59\xe4Y <\x9d\xd4L\x8e\xc8\xa1\xdda<\xb0\xfe\x8c\xa6q\xa9N8\xe4\xe9',13263902,1.0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,0xa6f2eCAf8b54b8776Bfbc453EA7D97422cbe2337,31.0,239229.0,90175785984.0,0.021572663105166336,100.00000000000001,9506.46863638806
132,187.0,131.0,"b'\xabg\xee*D\xb2\x80,A\x94\xa31j\x05p\xe4\xc3\xa4\xa0\xad\xaf<\xd3\xd6\xd1x\x9b7\xa0g\x17s'",13263955,1.0,0x68aAA618D6B7F5C9363760AC473d91056Fc7aC01,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,47.0,214760.0,86157350380.0,0.0185031525676088,101.00000000000001,8669.66359927734
133,111.0,87.0,"b'\xc3\xfd\xe7\xb3""r""\x84\x80\x9c\xecMQ\xcaxgO\xcc\xe2\xeb\xbdU\x11\x9e\x00 z\xda\'\x96\xd0W'",13266679,1.0,0x4595bDBeCA72c4FeAECC41ccc2ECaEd34ed291c8,0xE3b2F16a52671AF6a5d498D3CfDcCCdC2Ad0D58f,36.0,231848.0,62634289302.0,0.014521634706090096,90.0,8693.7094735062
